unique_id,product_id,machine_type,brand,location,product_type,air_temperature_K,process_temperature_K,temperature_C,rotational_speed_rpm,vibration_mm_s,pressure_bar,voltage_V,current_A,torque_Nm,tool_wear_min,machine_failure,failure_type,tool_wear_failure,heat_dissipation_failure,power_failure,overstain_failure,random_failures,timestamp,operating_hours,downtime_hours,maintenance_type,maintenance_cost,production_units,defect_rate
119,M14978,Conveyor,Bosch,Factory_A,Medium,298.8,308.6,25.65,1707,2.061303394,6.563145816,218.82764,6.372670288,28.1,103,0,None,0,0,0,0,0,2025-01-05 22:00:00,1637,0,Preventive,236,436,1.734056895
120,L47299,Lathe,Bosch,Factory_A,Low,298.7,308.5,25.55,1467,3.823341607,6.739656884,219.767928,8.133000276,40.7,106,0,None,0,0,0,0,0,2025-01-05 23:00:00,1577,0,Preventive,299,485,1.870089495
121,L47300,CNC,Siemens,Factory_B,Low,298.9,308.7,25.75,1433,4.415287944,7.107143119,219.6724991,9.391721471,44.7,108,0,None,0,0,0,0,0,2025-01-06 00:00:00,1083,0,Preventive,169,474,0.461473382
122,L47301,Lathe,Bosch,Factory_C,Low,298.9,308.7,25.75,1558,4.012165704,7.295214598,216.7212422,8.258585328,41.2,110,0,None,0,0,0,0,0,2025-01-06 01:00:00,1525,0,Preventive,112,338,1.248072237
123,L47302,CNC,Siemens,Factory_C,Low,299,308.8,25.85,1310,5.225533578,7.477528983,221.8202343,10.08352919,50.7,112,0,None,0,0,0,0,0,2025-01-06 02:00:00,1860,0,Preventive,85,322,1.802900816
124,L47303,Conveyor,Siemens,Factory_C,Low,298.9,308.7,25.75,1546,4.755026465,6.958459893,219.6990651,8.581459606,43.4,114,0,None,0,0,0,0,0,2025-01-06 03:00:00,1924,0,Preventive,208,315,0.146890037
125,L47304,Conveyor,Bosch,Factory_C,Low,298.9,308.7,25.75,1727,2.871408759,6.275279036,213.8710266,5.533645689,29.4,116,0,None,0,0,0,0,0,2025-01-06 04:00:00,1583,0,Preventive,131,369,0.745329365
126,L47305,Conveyor,Bosch,Factory_B,Low,298.9,308.6,25.75,1560,3.534332201,6.633682121,218.9044597,6.328773044,32.2,118,0,None,0,0,0,0,0,2025-01-06 05:00:00,1879,0,Preventive,172,454,1.291844987
127,L47306,Lathe,Bosch,Factory_A,Low,299,308.6,25.85,1329,6.252881717,8.179400935,217.4294405,12.19540195,60.5,120,0,None,0,0,0,0,0,2025-01-06 06:00:00,1967,0,Preventive,177,231,1.609588964
128,L47307,Press,GE,Factory_A,Low,298.9,308.6,25.75,1413,4.531793219,7.46193439,225.3781273,9.059811615,46.5,122,0,None,0,0,0,0,0,2025-01-06 07:00:00,1527,0,Preventive,222,263,1.148081226
129,L47308,Lathe,ABB,Factory_A,Low,299,308.6,25.85,1587,4.09093124,7.17964214,220.5619733,7.411416422,38.6,124,0,None,0,0,0,0,0,2025-01-06 08:00:00,1487,0,Preventive,164,290,1.161417551
130,L47309,Conveyor,GE,Factory_C,Low,298.9,308.5,25.75,1559,2.974276272,7.146188234,213.472586,6.646073669,34.3,126,0,None,0,0,0,0,0,2025-01-06 09:00:00,1697,0,Preventive,274,328,0.506787273
131,L47310,Press,Bosch,Factory_C,Low,298.8,308.4,25.65,1473,3.713864281,7.357139629,219.6188225,8.398584353,41.1,128,0,None,0,0,0,0,0,2025-01-06 10:00:00,1907,0,Preventive,117,374,1.568061106
132,L47311,CNC,GE,Factory_C,Low,298.8,308.4,25.65,1737,3.084422082,6.320695036,222.5050357,5.93508693,27.7,130,0,None,0,0,0,0,0,2025-01-06 11:00:00,1950,0,Preventive,260,469,2.657931799
133,M14992,Conveyor,Siemens,Factory_C,Medium,298.7,308.4,25.55,1441,4.570832451,7.12592528,220.6856852,8.316161047,43.2,132,0,None,0,0,0,0,0,2025-01-06 12:00:00,1518,0,Preventive,240,272,0.886561291
134,M14993,Press,ABB,Factory_B,Medium,298.7,308.4,25.55,1430,4.832595145,7.701217579,216.5579334,9.992393899,49.6,135,0,None,0,0,0,0,0,2025-01-06 13:00:00,1792,0,Preventive,260,447,0.246808977
135,L47314,CNC,ABB,Factory_A,Low,298.8,308.4,25.65,1369,5.205268987,7.649619336,218.7323539,10.95172054,53,138,0,None,0,0,0,0,0,2025-01-06 14:00:00,1712,0,Preventive,140,294,0.659669732
136,M14995,Lathe,Siemens,Factory_B,Medium,298.8,308.5,25.65,1711,3.103393951,6.42781281,217.4867836,6.837964581,28.5,140,0,None,0,0,0,0,0,2025-01-06 15:00:00,2159,0,Preventive,184,346,2.0440894
137,H29550,CNC,GE,Factory_C,High,298.7,308.5,25.55,1420,4.013087442,7.118341361,217.6005245,9.417099678,45.7,143,0,None,0,0,0,0,0,2025-01-06 16:00:00,1572,0,Preventive,264,316,1.288889842
138,L47317,Press,Siemens,Factory_C,Low,298.7,308.6,25.55,1297,5.83508665,8.041940821,227.1578464,10.84756933,55.3,148,0,None,0,0,0,0,0,2025-01-06 17:00:00,1505,0,Preventive,98,285,0.356252617
139,H29552,Lathe,Bosch,Factory_A,High,298.8,308.6,25.65,1449,5.455975001,7.245773548,221.15649,9.591210005,49.4,150,0,None,0,0,0,0,0,2025-01-06 18:00:00,1799,0,Preventive,150,259,0.16994734
140,L47319,CNC,GE,Factory_C,Low,298.8,308.6,25.65,1268,5.591311222,7.794107432,215.5795253,11.25195392,55.8,155,0,None,0,0,0,0,0,2025-01-06 19:00:00,1727,0,Preventive,234,398,2.137952215
141,L47320,Lathe,GE,Factory_A,Low,298.8,308.6,25.65,1511,3.414570159,6.840588573,220.5923559,7.551470321,36.1,157,0,None,0,0,0,0,0,2025-01-06 20:00:00,2169,0,Preventive,206,328,1.87466699
142,L47321,Lathe,ABB,Factory_C,Low,298.7,308.5,25.55,1544,3.337262318,6.844664498,214.2765069,6.922793883,35.2,159,0,None,0,0,0,0,0,2025-01-06 21:00:00,1974,0,Preventive,137,436,2.815515434
143,M15002,Conveyor,Bosch,Factory_A,Medium,298.6,308.4,25.45,1778,2.392049594,6.574042472,226.7724032,5.48415832,28.2,161,0,None,0,0,0,0,0,2025-01-06 22:00:00,2346,0,Preventive,75,389,2.123585507
144,H29557,Press,GE,Factory_C,High,298.6,308.4,25.45,1407,5.131403389,7.415253189,220.9824703,9.619938258,50.5,164,0,None,0,0,0,0,0,2025-01-06 23:00:00,2424,0,Preventive,96,282,0.991689471
145,M15004,CNC,Siemens,Factory_B,Medium,298.6,308.4,25.45,1391,4.06811281,6.853842769,219.3961696,8.087161617,42.4,169,0,None,0,0,0,0,0,2025-01-07 00:00:00,2057,0,Preventive,181,286,0.253048621
146,L47325,CNC,GE,Factory_B,Low,298.5,308.4,25.35,1513,2.904037135,6.616105031,215.3049718,7.017022097,33.6,172,0,None,0,0,0,0,0,2025-01-07 01:00:00,2091,0,Preventive,238,326,0.82919699
147,H29560,Press,Siemens,Factory_C,High,298.5,308.4,25.35,1612,3.895101782,6.952397236,220.4038132,7.242223289,36.1,174,0,None,0,0,0,0,0,2025-01-07 02:00:00,1802,0,Preventive,110,377,1.348558809
148,L47327,CNC,Siemens,Factory_B,Low,298.4,308.4,25.25,1515,3.74037246,7.168850794,225.4333197,8.340005276,40.1,179,0,None,0,0,0,0,0,2025-01-07 03:00:00,2367,0,Preventive,268,389,1.812793809
149,M15008,Press,ABB,Factory_A,Medium,298.3,308.3,25.15,1379,4.759558267,7.27411299,226.318615,9.189047064,48,181,0,None,0,0,0,0,0,2025-01-07 04:00:00,2487,0,Preventive,188,217,1.351767607
150,L47329,Lathe,Bosch,Factory_A,Low,298.4,308.3,25.25,1473,3.350025877,7.018369355,221.1388367,8.105348969,39.9,184,0,None,0,0,0,0,0,2025-01-07 05:00:00,2627,0,Preventive,290,248,1.74102297
151,L47330,Conveyor,ABB,Factory_A,Low,298.4,308.3,25.25,1422,3.837642464,7.267491462,221.6622912,8.184406384,42.7,186,0,None,0,0,0,0,0,2025-01-07 06:00:00,2332,0,Preventive,71,300,2.543042783
152,M15011,CNC,ABB,Factory_A,Medium,298.4,308.2,25.25,1463,4.114317434,7.396899196,220.4760602,7.791493809,37.6,188,0,None,0,0,0,0,0,2025-01-07 07:00:00,2359,0,Preventive,255,273,1.832382642
153,M15012,Conveyor,ABB,Factory_C,Medium,298.4,308.2,25.25,1584,4.275554866,6.946496275,219.0654504,7.714340775,41,191,0,None,0,0,0,0,0,2025-01-07 08:00:00,2303,0,Preventive,185,210,2.676779134
154,L47333,Conveyor,Siemens,Factory_B,Low,298.4,308.2,25.25,1850,2.639873232,6.286548767,220.2625816,4.943368049,27,194,0,None,0,0,0,0,0,2025-01-07 09:00:00,2536,0,Preventive,265,457,2.631474841
155,L47334,CNC,Bosch,Factory_A,Low,298.4,308.2,25.25,1528,3.609066311,6.806621866,215.4385252,6.696328387,36.2,196,0,None,0,0,0,0,0,2025-01-07 10:00:00,2536,0,Preventive,285,312,1.858502426
156,H29569,Press,ABB,Factory_A,High,298.4,308.2,25.25,1987,1.821280459,5.921531926,221.6521864,3.452876512,19.8,198,0,None,0,0,0,0,0,2025-01-07 11:00:00,2236,0,Preventive,157,278,2.155257014
157,M15016,CNC,Siemens,Factory_A,Medium,298.4,308.1,25.25,1495,4.176000337,7.086602836,221.1251098,8.924069433,46,203,0,None,0,0,0,0,0,2025-01-07 12:00:00,2341,0,Preventive,252,379,0.044402954
158,H29571,CNC,Siemens,Factory_B,High,298.4,308.2,25.25,1478,4.533312109,6.700902597,217.5812062,9.422963322,43.5,206,0,None,0,0,0,0,0,2025-01-07 13:00:00,2556,0,Preventive,56,256,1.910736278
159,M15018,Conveyor,Siemens,Factory_A,Medium,298.4,308.2,25.25,1499,3.678345105,7.221587884,223.2821253,7.742118369,40,211,0,None,0,0,0,0,0,2025-01-07 14:00:00,2138,0,Preventive,206,492,2.874669794
160,L47339,CNC,ABB,Factory_C,Low,298.4,308.2,25.25,1471,4.771283106,7.330392419,225.3764952,9.166549354,47,214,0,None,0,0,0,0,0,2025-01-07 15:00:00,2156,0,Preventive,75,222,1.654972353
161,L47340,CNC,GE,Factory_A,Low,298.4,308.2,25.25,1282,6.445461514,8.210883971,216.1797009,12.21331516,60.7,216,1,Overstrain,0,0,0,1,0,2025-01-07 16:00:00,2623,5,Corrective,825,77,5.722833757
162,L47341,Press,ABB,Factory_A,Low,298.3,308.1,25.15,1412,5.509944042,7.745603212,227.7135343,10.94705079,52.3,218,1,Overstrain,0,0,0,1,0,2025-01-07 17:00:00,2305,2,Corrective,651,120,4.34931942
163,L47342,Conveyor,ABB,Factory_C,Low,298.3,308.1,25.15,1586,2.94615078,6.851944048,215.739316,7.193113176,35.5,0,0,None,0,0,0,0,0,2025-01-07 18:00:00,689,0,Preventive,129,361,0.990293758
164,M15023,Lathe,ABB,Factory_C,Medium,298.4,308.2,25.25,1468,3.454469777,7.235900468,222.2908937,8.801983633,43.8,2,0,None,0,0,0,0,0,2025-01-07 19:00:00,670,0,Preventive,144,393,1.887951763
165,M15024,Press,ABB,Factory_C,Medium,298.5,308.3,25.35,1440,4.536371308,7.071950573,214.0357067,9.429941618,43.6,5,0,None,0,0,0,0,0,2025-01-07 20:00:00,849,0,Preventive,223,494,0.987717576
166,L47345,Conveyor,GE,Factory_A,Low,298.5,308.4,25.35,1733,3.069452343,6.219561955,225.9033026,4.532657846,26,8,0,None,0,0,0,0,0,2025-01-07 21:00:00,864,0,Preventive,159,298,1.027110618
167,H29580,Press,Siemens,Factory_A,High,298.4,308.2,25.25,1612,3.085039404,6.38467651,220.5118241,6.849231829,32.6,10,0,None,0,0,0,0,0,2025-01-07 22:00:00,195,0,Preventive,283,303,1.678009391
168,H29581,Press,ABB,Factory_A,High,298.4,308.3,25.25,1458,4.145400662,7.268717274,224.4060525,8.427563028,42.9,15,0,None,0,0,0,0,0,2025-01-07 23:00:00,403,0,Preventive,224,219,0.716165943
169,L47348,Lathe,GE,Factory_C,Low,298.4,308.3,25.25,1433,6.286733507,7.975324973,213.1484738,12.69202016,62.3,20,1,Power,0,0,1,0,0,2025-01-08 00:00:00,333,1,Corrective,396,163,5.538046365
170,L47349,CNC,Siemens,Factory_A,Low,298.4,308.3,25.25,1318,6.223807645,7.566256381,218.0458023,11.46722282,59.1,22,0,None,0,0,0,0,0,2025-01-08 01:00:00,499,0,Preventive,204,297,0.904371005
171,M15030,Press,Bosch,Factory_A,Medium,298.4,308.2,25.25,1610,3.564919819,6.769874627,216.6060047,6.725604525,35,24,0,None,0,0,0,0,0,2025-01-08 02:00:00,517,0,Preventive,70,484,2.102600995
172,L47351,Lathe,ABB,Factory_A,Low,298.2,308.1,25.05,1462,5.470272789,7.382863274,217.0110565,10.34169625,50.8,27,0,None,0,0,0,0,0,2025-01-08 03:00:00,735,0,Preventive,142,404,2.603565507
173,M15032,CNC,Siemens,Factory_A,Medium,298.1,308,24.95,1924,1.64486613,5.82438963,220.6419045,4.832232446,20.8,29,0,None,0,0,0,0,0,2025-01-08 04:00:00,723,0,Preventive,292,338,1.257876946
174,M15033,CNC,GE,Factory_A,Medium,298.2,308,25.05,1591,2.691034284,6.493806734,221.1182308,7.40849357,33.7,32,0,None,0,0,0,0,0,2025-01-08 05:00:00,727,0,Preventive,69,445,0.995526556
175,L47354,Press,Bosch,Factory_A,Low,298.2,308.1,25.05,1306,5.596071793,7.708980994,218.9378248,11.90298679,58.3,35,0,None,0,0,0,0,0,2025-01-08 06:00:00,403,0,Preventive,197,231,2.616587636
176,L47355,Press,Bosch,Factory_A,Low,298.2,308.1,25.05,1382,4.867889252,6.985952068,221.9774277,8.424079337,43.5,37,0,None,0,0,0,0,0,2025-01-08 07:00:00,433,0,Preventive,274,379,2.59590137
177,L47356,Lathe,Siemens,Factory_C,Low,298.2,308.1,25.05,1618,3.118834479,7.006693866,217.1768788,7.852174212,34.7,39,0,None,0,0,0,0,0,2025-01-08 08:00:00,1147,0,Preventive,268,491,2.327077725
178,L47357,CNC,Bosch,Factory_A,Low,298.2,308.2,25.05,1988,2.059390389,5.849653603,220.8756373,4.012695485,21.4,41,0,None,0,0,0,0,0,2025-01-08 09:00:00,596,0,Preventive,89,306,1.864786827
179,L47358,CNC,GE,Factory_A,Low,298.2,308.2,25.05,1436,6.221216303,7.709330503,223.0835187,10.29300294,50.2,43,0,None,0,0,0,0,0,2025-01-08 10:00:00,817,0,Preventive,74,235,2.04783068
180,L47359,Lathe,ABB,Factory_B,Low,298.2,308.3,25.05,1304,4.849332518,7.43218479,229.4124572,10.49085903,49.8,45,0,None,0,0,0,0,0,2025-01-08 11:00:00,1122,0,Preventive,261,482,0.350024666
181,L47360,Conveyor,Bosch,Factory_A,Low,298.2,308.3,25.05,1475,4.879635946,7.501648221,217.9984417,10.33857104,49.9,47,0,None,0,0,0,0,0,2025-01-08 12:00:00,815,0,Preventive,87,207,0.436914429
182,H29595,Press,Siemens,Factory_B,High,298.2,308.3,25.05,1824,1.859433423,6.506462911,215.7829612,5.383885142,24.2,49,0,None,0,0,0,0,0,2025-01-08 13:00:00,1244,0,Preventive,100,368,1.677607134
183,M15042,Conveyor,Bosch,Factory_A,Medium,298.1,308.2,24.95,1342,4.163620053,7.203444023,223.1877784,8.978373406,48.1,54,0,None,0,0,0,0,0,2025-01-08 14:00:00,1339,0,Preventive,114,492,0.338193932
184,L47363,Press,GE,Factory_A,Low,298.1,308.2,24.95,1485,3.952955278,6.869696803,219.4828421,8.853223458,40.7,57,0,None,0,0,0,0,0,2025-01-08 15:00:00,1367,0,Preventive,258,301,1.589915222
185,L47364,Conveyor,GE,Factory_A,Low,298.2,308.2,25.05,1667,3.6156745,6.259598847,215.7430445,5.985604244,30.6,59,0,None,0,0,0,0,0,2025-01-08 16:00:00,920,0,Preventive,88,385,1.406099375
186,L47365,Lathe,Bosch,Factory_C,Low,298.2,308.2,25.05,1446,3.478811674,6.580181505,221.1224403,8.270311902,38.2,61,0,None,0,0,0,0,0,2025-01-08 17:00:00,1321,0,Preventive,264,202,0.366190461
187,L47366,Conveyor,GE,Factory_B,Low,298.1,308.3,24.95,1301,5.336454121,7.552910284,226.7395597,10.89118151,56,63,0,None,0,0,0,0,0,2025-01-08 18:00:00,1258,0,Preventive,175,481,0.572805129
188,L47367,Lathe,Siemens,Factory_A,Low,298.2,308.4,25.05,1379,4.191000648,7.342013835,213.5099948,8.560368481,43.1,65,0,None,0,0,0,0,0,2025-01-08 19:00:00,1107,0,Preventive,122,228,2.035465531
189,L47368,CNC,Bosch,Factory_B,Low,298.3,308.5,25.15,1606,3.475087937,6.435822535,222.264084,6.845060029,33.6,67,0,None,0,0,0,0,0,2025-01-08 20:00:00,1296,0,Preventive,211,373,0.161774189
190,M15049,Conveyor,GE,Factory_A,Medium,298.3,308.4,25.15,1539,3.862635307,7.083116188,210.7022152,8.524474866,43.4,69,0,None,0,0,0,0,0,2025-01-08 21:00:00,902,0,Preventive,275,450,1.104778459
191,L47370,CNC,GE,Factory_A,Low,298.2,308.4,25.05,1477,4.748560714,7.199651561,223.363398,10.34496783,49.9,72,0,None,0,0,0,0,0,2025-01-08 22:00:00,1030,0,Preventive,293,400,1.159773512
192,L47371,Conveyor,Siemens,Factory_A,Low,298.2,308.4,25.05,1666,3.528108783,6.706197438,226.0984971,6.766880094,34.6,74,0,None,0,0,0,0,0,2025-01-08 23:00:00,1161,0,Preventive,59,272,0.705160449
193,H29606,Press,Siemens,Factory_C,High,298.2,308.4,25.05,1398,5.367005598,7.734013111,223.3754157,10.05626306,51.8,76,0,None,0,0,0,0,0,2025-01-09 00:00:00,1390,0,Preventive,254,487,2.635524777
194,H29607,Conveyor,GE,Factory_C,High,298.2,308.4,25.05,1678,3.531611804,6.745467587,211.1461827,7.537352371,34.6,81,0,None,0,0,0,0,0,2025-01-09 01:00:00,1278,0,Preventive,76,248,1.196577074
195,M15054,CNC,ABB,Factory_A,Medium,298.2,308.5,25.05,2678,0.614251121,5.403956916,222.7977287,2.248263187,10.7,86,1,Power,0,0,1,0,0,2025-01-09 02:00:00,942,5,Corrective,887,157,5.768179059
196,L47375,Press,Siemens,Factory_A,Low,298.3,308.5,25.15,1453,3.876458684,6.947922155,227.4470112,8.562110702,42.9,89,0,None,0,0,0,0,0,2025-01-09 03:00:00,1188,0,Preventive,135,418,0.402589369
197,H29610,CNC,Bosch,Factory_A,High,298.3,308.6,25.15,1432,4.958653384,7.692915003,214.8033819,9.856827541,49.5,91,0,None,0,0,0,0,0,2025-01-09 04:00:00,1398,0,Preventive,187,486,0.085945043
198,M15057,CNC,GE,Factory_C,Medium,298.4,308.6,25.25,1527,4.250609083,7.075681786,227.3656996,8.812483476,40.9,96,0,None,0,0,0,0,0,2025-01-09 05:00:00,1751,0,Preventive,187,480,1.751083655
199,L47378,Press,Siemens,Factory_A,Low,298.4,308.7,25.25,1588,4.495051437,6.841707433,213.378215,6.944736231,35,99,0,None,0,0,0,0,0,2025-01-09 06:00:00,1450,0,Preventive,171,224,2.035613802
200,L47379,CNC,Bosch,Factory_B,Low,298.4,308.6,25.25,1433,5.284761135,7.517674571,215.7122605,8.871263185,47.1,101,0,None,0,0,0,0,0,2025-01-09 07:00:00,1656,0,Preventive,149,398,1.887441415
201,L47380,Lathe,Bosch,Factory_A,Low,298.4,308.6,25.25,1609,4.224974716,6.873893666,218.4840081,6.357268925,35,103,0,None,0,0,0,0,0,2025-01-09 08:00:00,1378,0,Preventive,91,309,0.971445258
202,L47381,Press,Siemens,Factory_A,Low,298.3,308.5,25.15,1575,3.640891846,7.065616793,219.0990273,8.406751619,41.2,105,0,None,0,0,0,0,0,2025-01-09 09:00:00,1554,0,Preventive,54,465,2.765875486
203,M15062,Conveyor,Siemens,Factory_B,Medium,298.4,308.5,25.25,1636,3.38469386,6.879415016,223.4005136,7.413581732,35.7,107,0,None,0,0,0,0,0,2025-01-09 10:00:00,1113,0,Preventive,150,295,2.699869223
204,L47383,Press,Siemens,Factory_C,Low,298.4,308.5,25.25,1490,3.928748455,6.752985233,224.0492745,7.535513993,37.9,110,0,None,0,0,0,0,0,2025-01-09 11:00:00,1200,0,Preventive,142,252,2.577501813
205,L47384,Press,Siemens,Factory_A,Low,298.4,308.5,25.25,1741,3.116385916,6.646649183,228.8447629,5.991789631,32.8,112,0,None,0,0,0,0,0,2025-01-09 12:00:00,1178,0,Preventive,198,278,2.582639458
206,M15065,Conveyor,GE,Factory_C,Medium,298.5,308.6,25.35,1344,6.116837977,7.575630173,219.6467668,10.89141284,53,114,0,None,0,0,0,0,0,2025-01-09 13:00:00,1388,0,Preventive,217,424,1.616768668
207,L47386,CNC,GE,Factory_A,Low,298.5,308.7,25.35,1609,2.852420087,6.496725139,219.3820628,7.514733743,35.3,117,0,None,0,0,0,0,0,2025-01-09 14:00:00,1907,0,Preventive,203,461,1.693456038
208,M15067,CNC,Siemens,Factory_C,Medium,298.4,308.7,25.25,1421,6.636581333,7.941965678,228.7482269,11.63875465,60.7,119,1,Power,0,0,1,0,0,2025-01-09 15:00:00,1271,5,Corrective,506,183,4.64483094
209,L47388,Lathe,Siemens,Factory_A,Low,298.4,308.6,25.25,1591,3.559901401,7.182511829,219.5407823,7.242603173,36.7,122,0,None,0,0,0,0,0,2025-01-09 16:00:00,1608,0,Preventive,280,459,1.375651031
210,L47389,Conveyor,Siemens,Factory_A,Low,298.4,308.6,25.25,1477,4.830242535,6.995002447,220.6179314,9.303009763,44,124,0,None,0,0,0,0,0,2025-01-09 17:00:00,1895,0,Preventive,122,470,0.794335892
211,L47390,Conveyor,ABB,Factory_C,Low,298.4,308.7,25.25,1523,3.642829736,6.662550048,218.5346401,7.017585213,36.1,126,0,None,0,0,0,0,0,2025-01-09 18:00:00,1875,0,Preventive,297,435,0.445465656
212,L47391,Conveyor,GE,Factory_C,Low,298.5,308.7,25.35,1575,3.134663066,6.705121808,218.0305574,6.832502093,33.9,128,0,None,0,0,0,0,0,2025-01-09 19:00:00,1403,0,Preventive,270,362,0.271559141
213,H29626,Press,Siemens,Factory_C,High,298.4,308.7,25.25,1344,4.877633843,7.384373299,219.832985,10.35334361,52.9,130,0,None,0,0,0,0,0,2025-01-09 20:00:00,1524,0,Preventive,228,239,1.4447972
214,L47393,Lathe,GE,Factory_C,Low,298.4,308.7,25.25,1386,4.945422644,7.185715146,223.3878711,8.706942937,44.9,135,0,None,0,0,0,0,0,2025-01-09 21:00:00,2002,0,Preventive,170,250,0.051818567
215,M15074,Conveyor,Siemens,Factory_A,Medium,298.3,308.6,25.15,1589,3.815046214,6.593570014,221.6160596,7.739941981,37.1,137,0,None,0,0,0,0,0,2025-01-09 22:00:00,1453,0,Preventive,234,297,0.973308207
216,L47395,Press,Bosch,Factory_C,Low,298.3,308.6,25.15,1548,4.188732604,6.572597968,223.6102956,7.9193614,40.3,140,0,None,0,0,0,0,0,2025-01-09 23:00:00,1614,0,Preventive,146,421,0.415864815
217,L47396,CNC,Siemens,Factory_C,Low,298.3,308.6,25.15,1499,3.537883746,7.190410603,221.108872,8.58542188,38.3,142,0,None,0,0,0,0,0,2025-01-10 00:00:00,1909,0,Preventive,92,210,0.844288235
218,L47397,CNC,ABB,Factory_C,Low,298.3,308.5,25.15,1664,3.721004401,6.575176741,223.4899961,5.86211288,31.6,144,0,None,0,0,0,0,0,2025-01-10 01:00:00,2182,0,Preventive,195,326,0.913696552
219,L47398,CNC,GE,Factory_A,Low,298.3,308.6,25.15,1447,3.607082203,7.01841676,225.0468486,7.300600461,38.1,146,0,None,0,0,0,0,0,2025-01-10 02:00:00,1976,0,Preventive,104,456,2.249246891
220,M15079,Conveyor,GE,Factory_C,Medium,298.3,308.5,25.15,1434,4.362904872,7.29629877,213.5803916,9.472793046,46.2,148,0,None,0,0,0,0,0,2025-01-10 03:00:00,1671,0,Preventive,257,238,1.889125431
221,L47400,CNC,Siemens,Factory_B,Low,298.3,308.5,25.15,1416,5.828734588,7.370260828,218.0201629,10.45411624,52.7,151,0,None,0,0,0,0,0,2025-01-10 04:00:00,2258,0,Preventive,117,206,0.858663993
222,H29635,Press,GE,Factory_A,High,298.4,308.5,25.25,1827,2.174491414,6.42335286,222.7557327,5.14121453,24.3,153,0,None,0,0,0,0,0,2025-01-10 05:00:00,1724,0,Preventive,145,413,2.180872014
223,L47402,Conveyor,GE,Factory_A,Low,298.4,308.6,25.25,1304,4.536264417,7.376925122,217.6858733,9.943528377,45,158,0,None,0,0,0,0,0,2025-01-10 06:00:00,2167,0,Preventive,278,299,0.005603585
224,L47403,Conveyor,Siemens,Factory_B,Low,298.4,308.6,25.25,1569,2.797328901,7.079717041,223.3932945,6.578373188,34.4,160,0,None,0,0,0,0,0,2025-01-10 07:00:00,2396,0,Preventive,185,404,1.628009282
225,L47404,Press,GE,Factory_A,Low,298.3,308.6,25.15,1584,2.872347884,6.499222957,221.774686,6.643261234,29.3,162,0,None,0,0,0,0,0,2025-01-10 08:00:00,2015,0,Preventive,171,355,0.588095422
226,L47405,Lathe,Bosch,Factory_C,Low,298.3,308.5,25.15,1362,5.046591039,7.547001963,218.4651345,10.64734811,53.8,164,0,None,0,0,0,0,0,2025-01-10 09:00:00,2051,0,Preventive,204,342,0.87801742
227,L47406,Conveyor,GE,Factory_A,Low,298.3,308.4,25.15,1329,4.759064688,7.484139789,216.5568871,9.399036986,49.2,166,0,None,0,0,0,0,0,2025-01-10 10:00:00,1685,0,Preventive,187,223,0.886652243
228,L47407,Conveyor,Bosch,Factory_B,Low,298.3,308.5,25.15,1539,3.951708168,6.407486425,217.3185067,7.327227057,36.1,168,0,None,0,0,0,0,0,2025-01-10 11:00:00,2033,0,Preventive,234,272,0.761862261
229,M15088,Conveyor,GE,Factory_A,Medium,298.3,308.5,25.15,1629,3.793081015,7.341803683,219.1589894,7.646748542,37.1,170,0,None,0,0,0,0,0,2025-01-10 12:00:00,1890,0,Preventive,109,282,1.217483652
230,L47409,CNC,Bosch,Factory_C,Low,298.3,308.5,25.15,1538,3.258884729,7.087490473,219.7271607,6.124853819,32.2,173,0,None,0,0,0,0,0,2025-01-10 13:00:00,2443,0,Preventive,174,443,1.019474874
231,L47410,Press,Bosch,Factory_A,Low,298.3,308.6,25.15,1570,2.772635162,6.499675821,215.6763834,7.128477237,34.8,175,0,None,0,0,0,0,0,2025-01-10 14:00:00,1774,0,Preventive,191,314,2.779706513
232,L47411,Lathe,GE,Factory_C,Low,298.3,308.4,25.15,1408,4.557211593,7.230758483,221.4014718,8.992061632,43.1,177,0,None,0,0,0,0,0,2025-01-10 15:00:00,2098,0,Preventive,157,292,0.703070683
233,L47412,Conveyor,Bosch,Factory_B,Low,298.2,308.4,25.05,1424,4.950245353,7.369107185,221.4036565,9.440967491,47.6,179,0,None,0,0,0,0,0,2025-01-10 16:00:00,2527,0,Preventive,53,244,2.912612713
234,L47413,Press,Bosch,Factory_C,Low,298.2,308.4,25.05,1512,3.803080754,6.869669674,223.0978996,6.878841793,34.9,181,0,None,0,0,0,0,0,2025-01-10 17:00:00,2422,0,Preventive,250,286,0.690779285
